log_amount,amount_ratio,location_code,time_code,is_night,isFraud
5.144772089889987,0.5940679806234352,1,1,0,0
4.7719546782563445,0.21497020572811054,1,1,0,0
5.622811209079484,0.7250429758035459,2,0,0,0
8.971987850010263,1.232490931469157,0,2,0,0
2.699102211112378,0.6565746563608064,1,0,0,0
6.52939028556177,0.25425263024214845,0,3,1,0
3.0809261932155225,1.0491505640319354,0,0,0,0
4.79210220131585,0.46731688946958894,0,2,0,0
7.133425895451049,1.7604539198935765,0,2,0,0
5.596420028643194,0.31212041075762537,0,1,0,0
3.8833828331060407,4.0077019007736805,1,2,0,0
4.427044436110048,2.71157187327983,0,0,0,0
6.519396623402014,2.6843798090652817,1,2,0,0
4.404450052424295,2.0721525391721998,2,2,0,0
5.824687884372962,1.4048005075658234,1,0,0,0
5.56835775985572,0.26589120736159383,3,1,0,0
4.522599478591275,1.5031642435637695,1,3,1,0
8.715916133987989,1.8488940888323788,3,1,0,0
6.450878533477017,0.3682459319108724,1,1,0,0
2.462286120013589,1.3477730934824368,0,2,0,0
5.779681472154142,0.9821010817276228,1,2,0,0
4.507320302847418,0.9673947194306931,0,1,0,0
6.778650002194336,0.46696588285134455,0,2,0,0
4.311218892350949,1.8138981854721479,0,2,0,0
5.327895337799651,3.3103168331260173,1,2,0,0
6.257480918470685,2.0602900170439775,1,1,0,0
6.798632791255182,0.7526005808197642,2,2,0,0
3.6995553894163358,5.175572393127904,3,1,0,0
4.998248146238577,0.7433894337949172,0,2,0,0
4.787582033258566,0.520551930279304,0,1,0,0
4.520006151139432,4.3336014163331456,1,0,0,0
8.148181360421646,2.0717293840859594,1,1,0,0
6.107472566441434,1.9187765142111317,3,3,1,0
3.6086740684974323,0.29671295804493253,1,1,0,0
6.876792920582164,0.4558669238137815,1,0,0,0
8.68323429551895,0.22242987860205032,0,1,0,0
7.04869789082672,1.9988138623537786,4,0,0,0
3.2209450510689797,0.5912800498489339,0,1,0,0
4.773648890700623,0.3701857532090828,2,1,0,0
7.400366723779934,0.44091193799492595,1,1,0,0
4.438495801571829,1.4297605867096734,0,3,1,0
6.165729142219343,0.8809824571991969,0,0,0,0
6.661951080144005,3.6043507607600604,1,2,0,0
4.109604292632875,0.7466424662886626,0,1,0,0
5.4107119659073,2.354012881210434,4,3,1,1
0.6380989898963909,1.1488194323356378,0,0,0,0
3.963418537998565,1.6663502760578544,4,1,0,0
5.12114777291026,0.42166080585849763,1,3,1,0
3.6283252270527258,1.8586888310903755,0,1,0,0
7.948616955897453,0.30745725166449384,0,1,0,0
3.354787933059051,1.6097683123083542,2,0,0,0
4.839933269954525,0.951747769565588,0,2,0,0
5.696110865929137,0.5113429876872553,2,1,0,0
7.661909933599173,0.9856054646873529,1,1,0,0
3.3462067732308407,2.5228511141652032,0,2,0,0
7.244745628232439,0.4017036478491789,1,1,0,0
5.515349591529381,0.4230554950052018,3,1,0,0
4.027737023428074,1.116276481046623,3,2,0,0
6.193155211394906,1.3778099411994122,3,1,0,0
5.798589543360205,0.854086003247966,1,1,0,0
4.599674684261808,0.5717375219551515,1,0,0,0
5.6047031274850285,0.2834671655982627,0,1,0,0
4.92202960470736,0.2612906709532311,3,0,0,0
5.670276017876872,0.250011960262688,0,3,1,0
6.49319601178157,2.9785981355054774,1,1,0,0
7.879025224218028,0.3689878812428743,0,2,0,0
3.6432767517597267,0.6196791357749716,1,2,0,0
8.6995500619844,5.313240231308068,1,2,0,0
2.5718683007162473,3.348584511196631,1,0,0,0
5.272322357446625,0.2525691281869247,3,0,0,0
6.382475809726865,1.1615835431877803,1,0,0,0
5.921487801602549,1.4045031765746643,1,0,0,0
4.565950720269109,0.2667600299115681,1,1,0,0
5.187816624464087,1.7629004172492326,0,1,0,0
4.7604985980117505,5.494487052747063,3,0,0,0
4.615952864583683,0.8732372554598706,1,1,0,0
6.7744031455315366,0.9161342672990467,1,2,0,0
6.035523228947571,1.4922686922633037,1,1,0,0
4.460635607109019,1.800633832040087,1,1,0,0
6.849399813149876,2.071477054704278,0,2,0,0
5.960949281314914,0.29690534809252656,4,0,0,0
6.71929317825844,2.1354659587967926,0,1,0,0
6.444443262885418,2.5947731694070417,0,0,0,0
4.2565074836168915,0.2555383024905174,0,2,0,0
4.659728439704546,0.24790562796394677,2,2,0,0
6.620940407684893,1.1605862152854551,1,0,0,0
6.415555398150198,1.0241368526057435,0,1,0,0
5.468647609053778,4.900243603370853,0,1,0,0
5.675991074963173,0.6184506830512896,1,1,0,0
7.416497343682638,1.270503192096212,1,2,0,0
4.612642916746255,1.0479002635981234,1,2,0,1
6.320646071755057,1.120755392786641,1,0,0,0
5.1967110213491585,1.4934015114311823,2,2,0,0
5.17347819515917,1.1255769540021157,0,0,0,0
7.148165277980786,0.20836253405355912,0,1,0,0
6.738124523482044,2.427252481289351,0,2,0,0
6.720264454000958,0.4695051235995369,1,2,0,0
7.458218210731493,0.5154384590107807,0,2,0,0
5.531505762449139,1.452856073068502,0,0,0,0
6.522929456942446,0.9795344580936947,0,2,0,0
5.034599865109816,1.2253318820305523,0,2,0,0
5.986249528732663,1.0257890296254009,1,0,0,0
5.304785418448473,0.8492585922295368,1,3,1,0
5.6454939474890775,0.9923571520616346,1,1,0,0
6.39273553815537,0.38250295013827784,2,0,0,0
4.2726689751497915,4.380417137896502,2,3,1,0
8.638580913528191,1.2260986369466047,1,2,0,0
3.990973927750447,0.6056206526729608,0,1,0,0
3.6787170808184015,1.6972599790150826,1,1,0,0
7.237166310250101,2.7453778868000067,0,3,1,0
6.687494040944404,0.6219697086269176,3,1,0,0
6.436179725578233,0.6707831197049802,3,1,0,0
6.44251826389642,0.8926763002847564,1,1,0,0
5.481629840729628,0.49399127646931346,2,3,1,0
4.154118442771253,2.1915416247025745,0,3,1,0
5.613706837290589,1.2529937696574411,1,3,1,0
4.484257432731832,0.27048343247901446,4,0,0,0
6.962679600126627,7.058082654971518,0,1,0,0
5.279413927746792,1.2267188815819932,1,2,0,0
4.261754204811233,2.848035504283917,1,2,0,0
5.01792123752051,1.0356665136409624,2,3,1,0
6.1193971814134365,1.2480197373751813,0,1,0,0
4.654413170794038,0.9272085236047325,3,0,0,0
4.266669406650353,0.8593981100789778,1,1,0,0
5.865530817237868,0.4955479119185875,4,3,1,0
5.867449856663084,4.128133105686154,1,0,0,0
4.739585236943306,0.44073599384462814,1,0,0,0
4.7934425415725155,1.0968814760712744,0,3,1,0
5.848074906036454,0.30935057410905525,1,0,0,0
3.327873487754014,6.220630657225316,2,1,0,1
3.3888043384351674,1.1734425654733944,0,1,0,0
4.422333668121346,2.222179011682578,3,2,0,0
5.1798292724322295,1.1931911496391294,2,2,0,0
5.966361348397007,2.1616159130548334,0,1,0,0
7.713034325424328,1.1173396428742277,3,2,0,0
6.786489434803029,0.9064891781965898,0,2,0,0
5.2600922050548595,0.9303594594464373,1,1,0,0
5.471475688145967,0.20281554828083373,1,2,0,0
3.9962059530432867,0.7556907257366126,0,0,0,0
5.472230296011415,3.842467321695378,0,1,0,1
5.067012041619792,1.5508478894323938,0,1,0,0
5.984077840507134,3.2207026495065985,3,3,1,0
4.259153584671516,0.4681661809451282,0,1,0,0
6.279019771361758,1.0107465707306948,0,0,0,0
7.799108369503866,0.24210855443725018,2,1,0,0
5.3368597773147135,1.5563173157990966,0,1,0,0
6.102567583148412,2.0390626267884917,1,2,0,0
6.535215987566669,1.8530460461230713,1,2,0,0
4.898169292171246,0.30892100673739675,2,1,0,0
5.836138722715625,0.5412692432196178,1,1,0,0
5.5188886011726925,1.4799342884372724,0,0,0,0
5.646514147823248,1.9075057044874386,2,0,0,0
4.3404853242168,0.5845943757764558,1,0,0,0
5.536765261388414,0.8255382087193872,1,3,1,0
6.246997436868175,0.7192791527131899,0,2,0,0
7.676715411692562,0.20549044913888073,1,1,0,0
6.93890623912781,1.2310792559402346,0,0,0,0
8.729773686267334,1.5271731715794423,2,3,1,0
4.348978655667926,0.5882790502262509,2,1,0,0
6.808480955081017,1.5968740427350616,1,2,0,0
5.7750130086075275,0.5336722932818401,0,0,0,0
8.78470439982651,1.708554628559273,2,2,0,0
4.287552571967273,0.9331894153048637,0,1,0,0
4.240417236728836,2.6662598284320906,2,2,0,0
4.6009110318339665,1.1442492198539893,0,1,0,0
2.3141564135352897,0.44496962309761734,3,0,0,0
4.711367467478858,2.27124209543941,4,0,0,0
4.361301007669454,2.0043568998793337,2,0,0,0
5.725590679714312,0.3055856619547146,2,0,0,0
6.012633963665739,0.2590795872761461,0,2,0,0
8.314256258823828,0.3758233045481253,3,0,0,0
6.925635757279076,2.439637860269385,0,0,0,0
4.634644516506396,0.6634702652767294,1,0,0,0
4.152377992977463,1.0432345834006427,2,1,0,0
6.237878757259758,1.3084812386998947,1,1,0,0
3.519650189469037,1.832665072090125,1,0,0,0
8.24718814878153,2.32603282258786,0,1,0,0
7.269160181081931,1.0704710542420217,1,2,0,0
4.796236521842943,0.8449313050467653,2,0,0,0
2.930298206363684,0.4617003280101377,1,1,0,0
7.5308085612481195,1.3223247257998354,2,0,0,0
5.328190232121073,1.1578814384668956,1,2,0,0
7.356724467960193,0.6129511373238806,2,3,1,0
3.1083585118084494,0.9091495425263665,3,0,0,0
4.6009374655693405,1.8148788056421261,0,1,0,0
5.507865549577275,1.3836697314400446,1,0,0,0
5.570470890647113,0.988735590309503,3,3,1,0
4.824901792781135,0.5814668089616938,1,0,0,0
6.434274898521248,1.5231599830688376,0,1,0,0
3.8985693559261083,1.385530943869753,0,2,0,0
5.2864307724680595,0.9355043426208447,0,2,0,0
5.680443447567848,0.5269960238206213,1,1,0,0
6.271658251088123,0.4306666496717247,0,1,0,0
6.567422317133335,0.6975272014326579,1,0,0,0
3.8130368622431963,3.072520771280772,0,0,0,0
3.1988287438965664,1.8823553996115296,1,2,0,0
7.416515232847764,2.860457501290437,1,1,0,0
5.998471017969387,2.4187501927467205,4,1,0,0
4.37727019516517,0.9369427445972474,1,0,0,0
7.826727963283784,1.1071573915548865,0,2,0,0
5.673511951439288,0.4229971899052364,1,1,0,0
7.268945776095739,1.7313024369538499,1,1,0,0
5.601277722115164,0.8577114563600101,0,1,0,0
8.59112188732298,0.4110383295591487,0,0,0,0
8.133011263664807,0.32025494773361507,2,1,0,0
5.12655377728139,1.6294053552802001,0,1,0,0
6.957356426431533,0.9898063442534963,4,0,0,0
6.468063924377722,0.21084331418746116,0,0,0,0
7.552947336298523,2.2882461701509254,0,3,1,0
4.052614809129843,1.3594037986386331,3,1,0,0
6.529077189997659,0.24695861067964658,1,3,1,0
7.087636730274381,0.6360680690270293,1,1,0,0
2.8618907703653287,1.7379134145936017,0,0,0,0
3.7251122310013374,0.27301249257731997,0,1,0,0
2.441151733359849,1.7993159560268561,1,2,0,0
5.095889748333163,1.043583061374575,0,3,1,0
6.576313383693943,2.0326412155844165,1,3,1,0
7.753535578144042,2.5191883115727,1,1,0,0
5.6111421706296625,1.951972747729328,1,0,0,0
7.942923318356938,0.2975495739697237,0,1,0,0
3.429847812677663,0.940253641520046,0,0,0,0
2.944926340967268,0.660565752259517,3,2,0,0
5.416678451655072,1.0523334928187067,0,1,0,0
6.076098173408961,4.250703530321847,2,1,0,0
5.45095787785886,0.35940989152613845,0,0,0,0
2.398836849940185,2.6083067196102503,2,3,1,0
5.3663199407308175,5.8332125859358905,1,1,0,0
3.54329574924272,5.728844550674071,0,1,0,0
6.504508823245057,2.1116238363864865,0,2,0,0
6.049897369145272,0.9518889501567627,1,3,1,0
4.090180320508967,0.43521876694896877,2,2,0,0
4.72919962399496,1.3244445770040256,1,2,0,0
3.9111797171665725,1.331077486085364,1,1,0,0
5.405981354090242,0.6565194157659354,3,0,0,0
6.932713480751858,1.3511074533549925,1,1,0,0
4.0214109304966845,0.348700867204254,1,2,0,0
6.256069773276766,1.4061739348604894,0,1,0,0
4.704613572441339,2.924401527248622,0,1,0,0
4.310690751606484,0.9665392440578997,1,1,0,0
5.339454460068163,1.9355741775660795,0,0,0,0
3.947136516370939,1.4115373307073182,1,1,0,0
4.669526041979227,0.20368259580993225,0,1,0,0
3.703183161116727,0.35612826893176924,2,1,0,0
8.447087699374585,1.9891082190103935,0,3,1,0
5.552895327957593,0.24955268615651027,2,0,0,1
4.450411738011121,3.955052139552062,1,2,0,0
5.820969866101333,2.8940419407023925,1,2,0,0
5.331507925463756,0.7400058223817139,0,2,0,0
5.168545600700165,0.6459441932697907,0,1,0,0
6.4212500500651375,1.3389852078479039,3,0,0,0
6.636261565070958,1.3354587232680273,0,2,0,0
4.704248278584209,0.3118985822044662,0,0,0,0
4.63627263903298,0.49107559156996733,2,2,0,0
5.087422454272534,1.4142608754825585,1,1,0,0
2.047118252896623,2.1359574868412525,0,2,0,0
3.2272134067021714,0.45583557241587513,0,1,0,0
7.550311401166788,1.65252122056303,0,1,0,0
7.967451570251925,2.652659988800376,0,1,0,0
5.126445940665432,0.3504107851185966,4,0,0,0
6.364835444583649,0.8938624358761393,1,3,1,0
5.966875231815304,2.480996405211686,0,2,0,0
10.118321212682856,0.7556372356953078,1,0,0,0
7.179362367151866,0.5767611594202182,0,1,0,0
5.30812361277885,1.8426865268113528,2,1,0,0
4.066689339099361,0.814547593953008,1,1,0,0
3.0903305196136412,1.6702837058877928,2,1,0,0
5.805195453800835,0.3621471269281783,0,1,0,0
4.365473882073545,1.1676083537792028,1,3,1,0
3.366619435603489,0.772599883446446,0,1,0,0
4.53014067363621,7.2996563906937855,0,2,0,0
3.8776779945784074,1.273997116780978,0,2,0,0
8.030712452608848,1.5754686722761875,1,2,0,0
6.822459635424176,0.3685430782093653,1,1,0,0
5.488041038025074,5.989368009006435,1,0,0,0
7.7199162083350386,0.26332732844648066,4,2,0,0
5.616052461471427,0.28816489279948787,0,1,0,0
4.208073698007604,0.2945080983967068,1,1,0,0
7.784686115904486,2.6538222566566336,0,0,0,0
6.3083650655269885,1.7649465672598628,0,2,0,0
3.9441307685103153,4.536657778822979,1,2,0,0
5.214491982874588,0.2826547389313783,0,0,0,0
4.186572619922864,1.6119235338968672,3,2,0,0
3.425800403553496,1.114403375561077,0,0,0,0
6.8892663212974625,1.4231055763792764,0,2,0,0
8.364124960705196,1.0631833435697229,1,0,0,0
3.4021486392712883,1.5499978659285063,0,1,0,0
6.344453855035856,3.0509496885295584,2,0,0,0
4.524036146317259,1.2625468932196298,1,2,0,0
4.769311924352956,2.920845443274801,1,2,0,0
4.611409113641696,2.0288060732415603,2,2,0,0
4.204013845480276,2.6023015377710967,0,1,0,0
5.572782441917241,1.4919305043995288,1,1,0,0
4.253574825383444,1.077282503015741,0,3,1,0
5.905685238669758,0.28650996783972715,0,1,0,0
5.424642835826295,2.361462620388979,3,2,0,0
5.141577929700386,0.532503274702707,2,1,0,0
4.138654506937604,0.24481987658052842,2,1,0,0
4.634843004147501,1.0784432036743994,1,0,0,0
6.633086838738635,1.4012894114518273,1,1,0,0
6.251375781436571,1.5010528345343368,2,3,1,0
4.033667132802173,1.5293621016160892,1,1,0,0
5.648998458143839,1.4726173937180587,1,0,0,0
6.627080685057684,2.181513377515326,2,2,0,0
2.9958920783179424,1.96028504203377,2,1,0,0
6.315040288569903,2.210911403445777,0,0,0,0
4.50606436158123,0.9400060406095689,1,2,0,0
6.355898002889739,0.2778542894322127,0,2,0,0
4.355111265186225,1.4245698761313816,0,1,0,0
2.7926768490032217,0.48319304358362913,0,0,0,0
3.058686343175256,2.5552414760917763,1,3,1,0
5.572127419992073,1.7347189289338603,3,1,0,0
5.889583752582222,1.942253916790861,1,2,0,0
4.143525062343388,0.6049565872640594,0,2,0,0
6.457888688166061,1.4030490326234928,0,1,0,0
3.0077199065965603,1.101144971345416,1,2,0,0
5.400880302029025,0.5751107086024791,3,1,0,0
3.6834757003563148,2.2070170158155578,0,0,0,0
4.522245838296762,1.158098347780499,1,2,0,0
5.571098006974621,0.4540335929232091,3,1,0,0
4.209379952074071,0.6370388872833315,0,2,0,0
4.923166683655262,0.509138307084126,0,1,0,0
7.009439213821661,0.6494574678234981,0,2,0,0
4.634662195715277,0.45015599094713415,1,3,1,0
6.7535381680977125,0.7566138426960538,0,1,0,0
3.805439718013573,1.6209382145069564,1,2,0,0
6.294706266872924,4.041815797081342,3,0,0,0
7.6623529309868506,0.4836813411475223,3,0,0,0
1.792533249809066,0.6277178689580653,0,0,0,0
4.304657116794285,0.20258707191918573,1,1,0,0
6.36560819077081,0.5063425363685837,0,1,0,0
5.195431920935511,0.8504738153714089,1,1,0,0
6.056718810056963,0.9432904918790124,1,1,0,0
4.594022219926269,0.5716375703942819,0,1,0,0
5.62988468120935,0.395478757564681,3,2,0,0
5.266484146911881,1.1935779625938598,1,1,0,0
7.251673092489711,0.8315113628151918,0,0,0,0
5.881631264951819,0.8667070242440771,2,0,0,0
6.006403993112803,2.904332039192788,0,1,0,0
4.882184550816299,1.1891183232239357,1,2,0,0
4.76859066389126,0.7898932540467289,0,2,0,0
4.851162718270569,0.5512975461986875,0,0,0,0
